label
25
1
31
12
55
5
48
18
26
44
2
16
40
19
29
51
23
1
26
12
53
21
47
36
43
40
49
8
5
37
5
51
14
49
54
45
22
42
54
2
50
8
30
30
35
5
20
43
17
26
22
57
22
42
13
43
12
27
17
53
26
14
40
44
16
38
5
57
58
18
58
32
36
7
35
32
20
19
5
44
16
53
53
19
31
3
55
41
51
35
54
15
37
14
47
59
55
2
51
18
42
18
16
43
8
22
30
6
50
14
59
19
59
41
14
51
23
59
5
28
25
23
26
40
39
7
44
18
23
51
51
3
46
52
58
41
14
23
2
24
55
5
44
46
28
12
46
31
21
58
14
17
17
21
56
49
13
7
25
10
27
21
0
53
23
19
15
11
53
0
39
42
14
23
27
8
9
36
56
57
52
43
3
55
21
49
44
34
52
28
33
16
31
10
44
52
5
53
42
17
6
33
48
45
49
1
46
24
47
10
3
41
26
25
42
52
30
59
4
49
26
20
27
19
41
4
41
8
31
58
23
23
25
24
55
57
7
30
41
59
44
20
37
16
56
19
52
44
4
31
2
27
13
44
50
53
14
37
31
4
42
7
37
5
0
37
24
44
31
14
47
24
1
12
34
34
6
9
19
10
39
33
49
6
18
12
5
39
39
50
21
52
5
36
28
5
11
1
14
22
25
33
6
3
27
54
20
51
41
15
14
32
19
49
56
1
32
2
17
29
55
27
45
25
30
33
40
32
17
20
52
2
40
41
21
19
53
59
42
38
14
14
43
43
15
41
4
38
9
41
21
37
17
57
42
48
58
33
58
42
49
3
58
18
11
40
43
32
32
1
19
53
40
53
44
57
47
13
39
59
1
3
42
56
29
40
29
9
36
1
23
12
44
40
16
32
59
14
58
49
4
48
8
41
51
43
35
37
18
50
45
2
44
20
23
38
18
52
59
51
59
27
37
18
9
58
15
0
37
32
21
52
42
7
55
3
12
58
46
40
41
59
49
57
23
46
15
37
26
22
32
5
41
53
29
41
46
28
46
19
25
1
54
53
33
3
31
57
39
50
14
37
18
14
26
5
3
19
32
56
26
54
0
51
26
0
29
9
21
33
39
22
19
56
56
12
54
20
18
30
13
21
53
18
53
29
15
14
14
32
11
40
18
51
3
36
34
0
54
35
34
44
58
23
26
25
54
45
35
58
23
3
21
39
40
6
11
53
32
36
51
2
1
44
52
57
28
20
40
4
22
5
6
24
29
2
58
59
28
52
19
39
6
0
7
23
19
23
0
18
6
35
7
42
27
20
10
49
48
2
20
4
15
21
46
28
53
37
42
29
47
44
16
42
26
19
43
39
46
19
50
47
23
27
54
21
40
6
27
27
37
15
19
22
15
44
0
40
32
12
30
38
52
16
29
53
55
33
42
51
14
59
56
1
46
11
49
59
37
26
26
57
6
23
4
4
53
21
15
36
48
15
25
40
18
17
29
26
30
23
34
55
32
51
33
2
44
14
27
4
29
15
52
36
0
31
18
15
21
47
23
19
21
34
57
23
14
30
30
50
10
23
25
41
30
59
22
37
58
56
27
31
57
51
1
51
9
49
48
50
51
8
55
26
13
9
24
17
53
16
37
44
10
21
45
34
59
18
24
14
46
40
7
48
9
33
38
51
52
1
59
13
16
54
27
12
59
17
41
26
42
57
41
53
58
19
56
27
0
41
25
52
16
59
35
55
0
41
7
39
46
32
52
8
56
14
41
59
42
13
0
1
22
14
48
22
46
41
48
58
57
1
32
28
28
26
9
53
45
34
40
30
11
32
6
55
52
3
31
14
29
34
44
9
24
2
21
13
18
39
48
16
1
4
54
51
5
41
17
26
40
20
17
19
33
17
27
48
46
39
19
54
43
0
26
12
3
9
50
4
13
39
21
2
54
41
59
45
14
31
0
21
44
50
3
13
2
41
2
35
5
13
2
29
16
8
35
0
41
21
23
59
4
31
58
44
14
19
29
21
56
39
41
32
46
14
56
59
59
59
5
4
18
37
41
5
36
33
36
21
3
45
54
21
6
1
44
36
29
41
45
15
32
50
44
51
38
12
57
6
15
58
55
43
25
44
18
8
12
53
15
8
44
51
52
51
1
19
48
56
52
19
46
6
41
53
14
7
58
7
11
0
51
25
21
2
52
32
43
52
49
14
13
16
24
2
37
40
39
52
17
56
29
23
57
17
22
45
21
55
31
58
5
35
31
36
57
22
48
42
50
1
11
3
7
45
15
23
41
49
14
31
16
48
12
41
53
44
35
23
19
19
40
1
27
48
15
20
39
17
45
12
0
30
30
19
27
26
23
19
45
6
4
13
41
25
12
15
3
21
59
25
30
10
10
26
26
27
42
42
47
14
19
37
34
27
53
42
34
56
10
5
19
46
23
51
52
2
5
1
36
29
1
53
39
2
42
6
31
28
19
24
0
58
22
2
11
28
59
51
9
44
23
41
26
24
43
51
36
22
10
47
26
58
38
48
42
27
16
35
27
5
14
11
57
25
39
19
30
37
57
30
7
8
24
11
10
13
11
29
14
12
10
48
28
26
1
38
40
44
13
5
53
41
39
48
40
13
46
9
47
11
0
29
58
21
25
11
59
4
5
27
7
42
16
41
27
23
20
13
14
18
59
7
58
8
0
44
48
39
37
57
4
3
19
15
48
3
45
15
21
43
21
7
29
52
16
23
22
35
47
26
55
48
18
51
29
36
5
31
12
25
43
29
53
51
56
53
23
2
41
16
58
10
48
51
4
10
23
58
18
4
51
1
32
21
23
10
51
55
30
35
45
28
48
27
19
0
39
49
56
15
44
51
23
29
2
25
23
30
31
24
28
15
18
20
56
48
16
46
13
30
4
4
41
37
5
13
41
25
21
52
11
33
39
29
25
41
18
56
36
39
13
55
51
47
12
16
48
23
21
15
48
42
16
24
25
56
1
43
43
23
42
16
59
42
58
47
24
14
4
37
22
55
14
9
52
12
9
20
5
44
37
14
16
17
4
38
59
33
12
12
56
47
44
29
19
25
25
37
18
4
19
9
57
32
38
11
12
31
21
0
7
7
52
44
15
31
31
13
22
6
11
29
43
1
53
49
7
27
25
14
54
4
29
26
52
4
56
4
33
23
18
34
15
43
16
6
46
48
34
7
30
47
30
4
59
36
8
36
51
43
7
25
22
21
25
31
13
35
12
59
1
31
58
2
36
44
32
7
51
2
27
6
23
54
46
14
12
21
59
16
52
48
25
19
48
12
55
12
8
59
45
46
55
2
5
29
28
21
0
48
58
13
29
3
32
10
42
46
48
52
3
18
22
19
39
59
33
45
21
19
40
56
1
13
46
58
17
53
5
9
16
0
5
19
4
29
58
48
37
15
11
6
30
37
21
32
55
52
8
46
49
14
57
36
37
6
25
51
58
21
59
16
20
27
10
7
12
14
51
48
9
16
41
7
16
12
31
36
39
32
42
51
31
8
38
14
47
18
1
19
39
13
49
58
38
14
21
14
15
50
28
32
12
26
34
46
45
29
36
42
11
0
15
25
45
6
16
23
0
27
6
37
34
58
15
18
18
14
38
51
59
7
44
31
19
1
26
41
55
52
29
15
55
46
24
37
15
13
24
0
28
13
15
53
7
53
17
36
32
55
48
59
7
38
52
56
36
41
5
41
6
51
13
1
48
5
8
21
36
4
36
21
29
0
29
48
38
22
58
37
16
18
26
56
17
12
8
6
32
34
47
46
17
10
6
21
6
19
31
23
55
40
56
32
33
36
36
55
14
11
16
58
54
39
52
4
48
29
58
39
15
56
23
4
13
49
29
59
12
59
11
43
27
59
56
18
2
44
45
58
7
53
53
15
10
34
59
24
7
32
1
35
53
1
38
11
19
36
59
18
51
12
27
13
59
26
11
4
27
4
14
44
35
16
39
37
19
53
53
25
32
32
23
55
44
9
53
25
9
48
12
20
41
34
28
15
8
51
59
21
37
59
14
55
50
45
6
24
56
59
51
10
18
53
47
2
40
46
3
33
34
1
56
23
11
57
21
46
33
32
37
1
48
34
23
54
13
1
44
24
23
21
5
29
50
47
53
16
36
3
32
2
14
36
12
44
59
29
14
34
18
23
50
4
52
59
57
24
56
22
15
29
45
59
48
12
2
14
25
33
49
59
17
54
14
46
14
15
58
17
27
26
35
42
51
57
30
37
19
16
9
31
16
33
3
39
26
14
13
16
0
1
26
25
39
43
39
46
1
4
29
29
58
32
55
57
16
0
29
27
31
51
42
45
22
39
42
54
37
10
51
20
25
19
28
25
56
55
34
31
36
28
35
41
50
55
57
54
19
27
6
17
5
25
4
10
4
59
46
27
5
59
6
36
52
41
26
40
14
16
50
39
3
29
31
35
18
8
33
25
14
6
27
9
49
22
53
23
16
30
44
49
29
27
33
45
51
23
39
25
52
39
34
51
18
28
22
58
2
15
32
47
20
39
59
6
24
22
38
41
36
9
47
44
26
9
14
48
39
41
13
59
44
45
19
55
44
41
23
24
55
14
51
6
29
18
39
35
7
37
39
36
15
0
51
51
1
58
6
46
58
29
14
39
18
0
15
37
0
0
7
40
23
43
5
29
36
51
59
9
41
37
14
53
53
31
23
17
46
3
9
59
51
14
3
21
48
52
39
5
18
8
50
3
44
37
1
44
42
21
19
52
59
58
42
5
12
19
59
51
44
42
18
32
20
52
42
5
37
51
28
48
48
2
40
53
14
44
53
14
39
44
1
51
51
18
8
52
4
45
56
48
21
17
19
15
23
46
31
24
37
32
49
1
59
17
23
24
45
15
27
41
3
47
17
21
52
41
44
11
27
50
58
45
55
1
28
5
16
49
1
22
35
44
43
40
27
54
48
53
29
43
5
24
58
18
23
14
13
27
45
36
48
26
29
12
18
49
35
25
5
29
29
44
33
14
40
18
41
8
48
27
49
58
57
16
10
31
1
48
20
26
26
14
54
55
30
56
17
11
53
17
51
25
13
23
14
32
18
5
28
31
8
26
7
47
18
21
0
53
51
25
9
48
47
13
7
18
11
19
4
29
51
44
17
29
33
16
57
17
35
44
27
21
37
58
55
23
18
18
21
25
30
4
55
18
58
23
42
28
32
19
7
39
44
10
28
48
23
21
41
21
28
2
7
21
40
8
5
13
13
44
48
35
4
16
10
10
23
38
59
11
6
51
27
54
14
4
54
24
19
26
23
49
6
48
31
26
59
24
14
41
42
51
34
6
5
52
46
25
0
2
27
30
51
3
37
1
24
12
56
27
56
56
22
30
52
18
30
46
29
5
54
43
42
32
59
30
42
38
59
29
40
37
25
34
15
53
0
46
30
57
2
16
40
21
22
29
37
48
14
52
6
23
57
18
59
31
46
4
44
24
35
39
59
27
39
47
32
0
18
14
4
21
21
18
15
8
44
16
25
8
53
20
16
48
27
59
32
29
1
51
58
59
17
13
20
44
55
4
48
31
53
57
44
57
2
16
34
19
42
15
16
59
15
15
29
28
47
3
25
16
21
43
32
24
23
18
29
27
3
52
4
42
54
25
40
52
16
36
20
27
35
52
22
53
53
30
19
2
38
5
28
30
14
33
47
47
16
49
23
15
15
51
52
0
5
27
9
44
54
37
29
10
31
33
20
43
18
14
26
16
37
2
50
41
51
12
24
47
7
40
25
53
37
32
20
30
20
25
9
55
53
50
7
55
36
10
20
56
43
55
2
28
19
0
59
3
57
43
6
9
4
5
37
32
59
5
17
42
49
31
53
31
20
47
40
40
29
45
36
44
1
31
47
0
39
35
35
27
31
19
16
59
40
28
18
22
21
53
59
34
2
14
0
28
4
7
32
4
59
48
25
29
19
51
17
41
29
42
5
59
54
51
42
0
8
13
5
4
11
4
36
46
15
15
39
36
59
22
29
51
2
37
23
13
34
30
7
5
33
53
45
46
56
26
53
32
23
7
21
16
29
53
51
53
30
57
9
11
38
2
17
13
4
3
36
29
45
1
55
57
33
53
57
22
32
4
56
16
50
13
14
8
22
3
56
27
54
8
55
16
14
31
7
33
46
18
48
51
42
53
57
31
33
4
18
29
21
30
21
8
39
24
12
5
39
51
53
1
36
7
44
47
19
42
22
39
30
46
17
37
39
8
16
40
58
3
34
5
53
32
24
42
44
32
14
36
18
18
48
53
30
38
18
1
37
13
27
40
50
58
47
59
11
13
8
54
29
45
35
13
16
44
9
53
49
14
15
7
5
37
59
15
27
1
16
59
2
4
39
4
24
7
24
11
58
25
2
30
18
48
23
1
2
11
14
4
39
20
7
7
8
27
26
8
50
59
44
23
50
0
26
58
1
56
18
5
1
38
25
45
26
59
39
23
51
11
0
29
5
36
33
26
25
58
37
58
38
44
38
23
54
17
32
13
19
1
18
39
24
31
31
1
7
58
6
32
15
22
25
31
0
10
42
2
55
6
40
36
20
14
34
26
58
1
34
14
21
39
33
20
37
23
51
0
2
24
8
24
51
48
0
50
22
14
36
39
2
15
8
21
39
15
2
48
36
44
22
20
5
50
10
38
27
42
4
27
25
13
36
11
19
48
53
29
49
31
39
1
56
32
48
54
48
59
1
34
17
6
31
21
19
21
3
29
24
51
52
25
44
41
20
14
14
41
5
20
36
47
33
41
59
56
29
22
34
48
36
46
53
2
42
17
13
13
44
27
54
29
27
32
43
13
23
27
28
51
58
32
58
14
4
1
27
43
6
5
59
5
39
53
56
58
25
39
39
21
27
53
27
51
42
52
11
41
13
5
53
44
59
5
16
35
53
57
6
25
17
21
45
21
31
46
25
20
15
4
27
7
56
20
13
55
20
12
4
24
53
48
18
33
34
51
6
43
7
1
52
59
48
59
59
40
58
25
18
47
51
24
58
28
31
51
1
48
55
14
32
2
5
35
4
33
13
41
51
14
41
5
8
42
8
57
48
1
53
55
45
37
13
44
23
7
18
32
4
21
34
51
26
0
46
33
17
56
19
55
48
25
12
45
32
30
25
9
12
40
21
31
42
23
51
21
18
3
1
59
35
0
6
25
16
56
2
40
52
49
48
57
25
41
14
25
44
25
3
10
5
3
40
59
35
59
30
9
6
10
49
32
19
59
54
21
12
48
14
25
11
52
36
14
39
35
58
24
7
34
27
25
52
1
19
34
45
8
25
11
11
36
10
1
36
37
13
51
15
15
43
45
1
22
35
0
45
22
18
32
21
8
47
18
37
16
17
48
16
38
46
44
22
51
44
22
56
26
58
3
28
19
58
1
55
26
34
8
13
18
14
9
21
2
23
21
51
13
42
49
28
25
34
7
49
48
37
31
59
53
23
39
25
17
38
30
35
51
40
19
51
26
37
44
32
47
51
2
18
36
5
1
18
22
48
16
19
20
38
25
13
27
14
42
50
8
51
51
18
52
23
8
27
12
4
52
32
0
47
5
10
3
26
6
51
35
14
13
54
25
46
17
26
0
59
31
56
32
51
9
22
22
1
11
14
55
20
45
3
33
18
47
12
14
13
16
21
53
4
52
4
37
4
23
52
40
48
29
59
27
30
1
23
44
1
48
41
56
28
31
1
59
1
31
7
57
29
29
31
3
25
59
5
10
18
17
59
56
17
10
51
26
44
51
37
2
4
57
3
46
25
35
46
29
35
49
21
19
37
22
46
32
53
36
55
52
20
53
4
0
37
12
24
3
42
5
2
54
51
12
47
22
31
4
33
10
6
40
51
56
19
14
31
14
0
24
15
19
46
45
56
3
59
45
29
44
37
13
33
23
55
6
21
49
34
36
34
42
19
18
28
23
28
58
15
56
29
6
58
6
55
56
6
0
13
56
25
56
14
14
1
30
48
5
42
53
1
30
35
51
22
4
41
16
5
18
14
48
16
6
16
14
17
52
32
11
58
58
6
16
37
11
51
23
51
46
53
37
56
25
19
25
10
48
51
46
15
37
52
44
25
16
54
31
16
48
7
56
22
11
4
21
44
59
9
11
11
16
44
54
23
48
37
33
43
21
25
13
1
56
41
46
46
51
23
49
41
14
33
58
48
59
16
46
51
46
16
42
15
1
46
1
44
32
13
11
59
37
9
7
17
21
23
44
4
17
14
40
53
15
53
19
7
5
48
25
37
5
39
31
22
29
13
15
15
31
12
0
10
27
37
59
23
57
56
23
50
29
9
51
25
41
53
3
45
59
45
1
51
44
51
44
44
14
51
26
40
41
1
22
37
1
18
53
1
35
36
59
22
36
27
20
7
23
18
15
16
17
6
33
15
19
15
34
55
12
59
59
37
9
30
24
10
53
32
38
55
30
21
16
11
1
54
16
18
51
58
28
46
38
39
55
37
24
15
40
2
4
8
27
9
5
6
4
51
24
39
5
21
14
41
29
15
53
0
54
19
48
5
1
23
27
52
12
34
1
31
22
8
49
34
29
37
4
59
20
40
22
31
19
21
30
16
14
9
56
0
8
22
32
28
43
52
11
28
41
21
42
23
13
45
6
10
17
15
41
4
56
32
13
59
46
37
52
59
49
8
41
29
14
21
8
58
23
35
13
31
0
10
20
52
14
41
18
5
8
5
29
44
19
56
55
19
1
29
54
33
7
5
11
4
42
55
48
13
35
22
2
59
0
35
47
31
33
11
58
2
32
12
36
27
26
41
14
39
21
53
17
27
4
52
53
44
34
27
32
25
6
41
6
57
2
42
1
19
23
19
44
15
36
42
28
46
43
27
55
39
17
55
29
4
24
3
12
51
19
54
57
40
6
12
19
53
37
38
42
15
39
57
19
44
11
19
31
44
29
23
25
15
5
54
15
7
5
53
53
21
49
52
14
40
40
13
52
25
24
27
3
36
1
41
19
35
36
17
5
28
55
13
47
15
50
8
50
1
54
18
5
44
48
56
1
37
42
17
16
56
53
56
49
42
56
55
54
27
53
45
23
59
4
59
37
59
51
29
8
14
19
14
16
14
24
39
34
56
15
16
55
12
39
41
14
43
20
34
39
15
51
2
23
28
49
23
38
9
39
11
2
56
48
44
44
48
32
38
24
37
42
24
44
51
1
36
14
25
20
7
27
36
14
14
59
57
41
48
47
7
43
25
29
6
4
15
51
58
12
59
58
17
51
41
0
37
57
21
50
53
22
36
52
48
30
22
26
19
11
46
51
21
42
44
23
39
23
17
4
18
11
37
23
54
58
51
15
19
28
12
7
9
30
52
54
55
22
19
36
48
25
14
16
14
16
33
29
30
59
10
1
9
5
23
3
45
13
18
18
14
45
29
51
8
49
46
40
0
14
14
27
42
42
14
52
12
36
22
22
29
46
25
16
22
53
1
54
20
21
57
53
49
45
24
14
41
32
36
19
59
42
27
30
25
14
42
21
27
30
12
5
32
54
13
27
48
19
21
37
41
33
59
45
33
12
58
41
44
5
47
41
6
18
27
32
32
26
14
34
59
28
42
57
8
57
10
26
46
18
24
35
37
14
40
2
57
2
51
44
51
13
5
18
47
6
29
6
44
45
39
28
42
54
58
41
50
39
25
8
31
1
4
54
12
1
17
33
30
37
14
7
11
58
1
59
22
47
39
10
58
39
28
37
8
40
47
56
39
29
31
11
16
26
52
24
34
52
54
51
55
3
55
18
13
39
28
33
24
36
42
43
12
31
21
43
24
17
48
40
54
18
16
40
19
14
16
23
45
28
15
10
41
20
23
18
26
5
4
2
31
53
35
24
5
27
37
23
14
35
50
46
0
25
55
3
58
44
32
22
58
49
54
0
47
10
19
24
21
33
31
49
9
46
35
41
35
24
46
6
16
35
36
36
0
54
35
28
36
16
3
25
22
15
34
17
44
21
7
13
52
34
14
21
29
57
40
58
44
19
52
17
17
13
10
15
19
18
53
51
56
12
8
44
18
14
58
29
48
24
8
18
32
35
13
42
53
53
1
3
20
13
45
42
32
15
24
45
46
8
51
52
55
40
16
31
2
13
43
28
54
51
9
26
48
56
34
12
23
7
58
39
22
0
59
45
23
38
42
58
21
16
46
44
47
46
52
24
36
39
19
38
59
23
27
48
58
51
53
22
51
21
54
19
20
59
7
14
0
52
27
0
55
2
16
12
53
36
58
46
1
42
55
53
59
1
48
50
11
6
1
41
44
29
42
22
13
35
27
18
17
14
37
45
4
16
18
50
46
11
4
58
37
40
16
1
33
51
16
48
41
31
44
13
34
18
1
59
46
31
44
27
14
56
31
5
42
18
0
16
53
42
4
27
47
54
13
2
55
29
5
21
25
13
18
59
1
59
27
16
36
44
24
11
55
15
5
53
41
41
5
29
58
50
19
16
24
21
4
13
5
23
32
28
31
56
59
46
55
46
10
52
24
56
46
3
55
37
9
14
34
32
39
2
4
25
13
34
3
7
40
19
53
46
16
37
53
49
51
6
51
21
22
18
34
8
48
24
23
51
17
1
48
39
16
22
35
24
55
58
12
55
36
51
23
1
19
9
57
53
0
35
36
31
29
21
15
59
34
29
36
38
19
30
28
14
19
53
9
27
1
26
42
24
32
37
36
32
19
5
7
39
52
0
45
1
36
56
41
8
33
49
49
44
56
41
46
46
7
43
40
56
20
36
1
12
24
18
51
50
43
48
55
45
10
20
25
8
25
14
34
36
11
2
5
36
31
56
34
37
58
5
39
34
3
48
9
56
27
42
27
14
27
18
29
39
3
9
55
21
23
34
29
29
37
2
36
9
31
49
57
56
11
2
18
48
1
4
44
21
18
21
16
46
47
12
42
1
23
48
39
17
50
4
26
51
41
4
41
6
3
35
59
55
6
29
0
53
55
26
44
41
13
43
27
14
55
25
8
11
0
16
18
14
27
5
58
1
39
27
18
27
33
29
48
24
5
53
37
37
44
58
56
8
59
45
34
43
22
44
46
2
14
1
39
2
57
8
30
1
11
53
32
44
23
10
2
19
39
54
42
16
58
14
53
30
46
34
27
14
56
27
1
40
12
21
44
18
44
27
18
29
6
44
37
1
45
29
48
31
59
23
22
21
58
3
22
44
53
32
44
46
39
30
43
59
7
43
39
19
45
1
14
15
2
56
25
54
10
30
45
2
30
8
40
14
44
13
2
58
37
19
2
23
37
51
51
41
18
20
12
19
51
40
5
51
55
50
49
59
41
57
46
1
32
14
10
12
27
53
5
32
27
30
18
2
42
25
37
40
46
41
3
49
52
13
24
23
42
49
32
3
24
48
53
8
52
31
26
42
58
7
6
29
47
19
58
6
14
52
15
25
56
44
30
35
33
7
39
56
52
29
28
6
22
30
6
5
5
51
57
27
19
8
4
45
58
45
32
32
41
1
2
19
20
10
1
39
5
53
48
16
21
21
31
51
14
7
58
53
23
39
21
46
16
48
58
55
14
14
32
31
6
15
53
39
50
18
14
32
23
16
7
53
27
30
46
49
50
13
47
19
11
41
36
4
48
16
18
8
36
44
23
3
7
42
12
35
11
27
14
15
23
0
1
56
16
22
36
33
16
23
37
21
4
50
6
52
42
26
25
45
41
39
58
14
29
47
11
40
50
40
4
31
17
21
41
6
52
52
40
44
26
36
0
15
47
27
21
27
47
3
40
51
36
53
2
6
36
19
14
52
42
47
39
23
27
58
12
45
40
29
49
15
15
42
48
6
59
44
58
6
0
44
39
44
5
15
14
25
29
51
22
25
28
58
16
37
56
53
22
8
54
14
23
44
52
14
28
1
33
48
58
48
32
14
42
13
56
48
31
54
9
30
16
0
25
41
15
35
30
55
36
55
8
0
1
16
36
57
14
13
56
59
22
46
38
52
16
5
15
36
38
23
48
59
13
49
3
14
5
57
24
54
1
25
3
54
14
29
56
18
12
3
41
36
35
3
58
59
17
15
49
25
33
18
46
4
56
32
38
48
22
55
59
15
5
47
26
35
45
8
1
53
4
53
1
48
23
18
57
19
42
39
44
10
2
5
59
57
36
27
59
53
49
31
19
2
5
32
50
15
3
33
26
42
6
18
42
14
24
26
30
36
42
14
27
31
36
4
18
51
14
35
38
28
40
9
35
52
17
37
50
59
59
54
42
14
0
4
5
2
58
41
3
14
2
4
21
15
22
18
46
14
40
27
28
8
21
46
8
59
26
44
27
12
41
49
2
14
39
51
7
34
26
27
27
48
7
0
23
48
5
59
52
1
55
28
22
21
14
49
52
57
33
19
53
31
28
28
44
40
52
23
1
11
25
51
16
16
44
25
30
5
29
24
20
45
54
40
11
17
14
24
47
30
36
47
51
1
27
0
12
28
29
27
55
4
54
53
36
19
51
43
3
29
31
21
3
36
19
59
17
7
2
27
24
51
19
6
23
25
19
50
17
44
3
18
7
55
24
30
14
54
10
0
53
45
11
25
23
59
23
25
2
35
15
6
55
13
15
48
42
8
12
50
17
16
44
35
4
3
36
3
15
12
39
33
25
9
51
33
14
0
46
58
54
56
33
47
39
21
41
35
18
55
21
49
20
15
54
41
49
31
23
51
1
15
3
48
15
23
14
24
27
36
46
3
44
1
43
7
21
33
1
26
35
14
38
35
27
48
53
17
50
5
19
11
3
8
59
17
15
36
27
17
2
17
55
59
41
34
55
51
59
16
7
9
18
4
31
19
34
46
33
36
1
0
48
1
21
1
42
37
21
9
51
47
51
53
49
51
7
37
8
1
41
15
54
14
5
56
42
51
12
56
39
4
29
33
25
49
52
56
18
20
1
53
48
51
6
44
39
22
27
14
39
8
42
0
31
6
7
53
53
45
27
33
19
44
13
25
26
40
10
19
11
32
42
11
49
19
13
25
38
49
35
37
23
51
7
41
50
37
31
48
21
57
7
14
12
41
59
19
45
23
36
48
3
51
8
49
44
36
2
29
36
44
3
29
19
27
36
21
54
10
41
25
50
21
24
36
48
35
1
1
44
8
42
46
9
5
14
0
22
13
27
21
0
12
27
18
0
6
19
58
27
26
59
57
12
29
53
54
33
24
32
12
30
18
36
58
21
54
41
24
17
25
29
4
10
50
25
52
46
44
51
52
0
59
31
40
34
10
7
37
36
48
59
59
51
59
25
18
9
43
56
6
13
18
52
53
41
3
41
19
16
15
30
40
15
46
12
51
17
13
40
34
52
10
40
28
1
3
7
28
5
41
55
18
57
26
1
18
18
0
16
12
47
51
58
11
16
14
19
26
49
58
30
19
53
36
40
18
51
14
21
30
37
54
55
18
17
58
38
13
55
43
28
7
21
34
59
49
23
56
35
41
58
48
30
53
7
56
1
19
31
12
5
5
45
18
17
41
4
16
14
29
41
59
45
42
53
58
53
15
55
24
46
1
42
11
24
57
2
12
45
44
30
7
3
59
18
10
59
13
40
6
1
15
5
35
51
17
21
51
7
53
8
24
20
5
50
42
25
29
17
42
45
37
58
40
27
4
51
58
28
41
4
1
38
26
10
23
16
15
22
21
8
40
17
13
34
44
6
41
14
34
10
49
41
29
36
14
20
48
45
31
1
44
38
6
45
53
18
1
39
54
8
16
8
51
29
23
49
13
17
0
49
4
6
12
21
52
17
14
52
42
16
1
3
30
10
29
3
55
57
46
23
10
2
36
33
20
45
45
26
50
32
48
32
19
33
39
4
34
44
2
32
51
45
5
31
25
51
8
40
7
59
44
31
14
56
19
9
44
2
16
50
53
8
40
19
31
8
19
25
9
33
24
27
51
35
5
21
22
1
13
2
41
16
48
32
21
56
4
25
30
51
58
41
26
23
53
25
59
59
51
38
3
0
38
50
10
31
54
25
28
59
57
58
11
25
5
14
39
48
46
18
5
3
42
4
42
41
53
42
55
15
36
2
18
35
26
26
18
27
46
11
52
15
15
37
45
15
28
0
12
50
3
23
46
21
42
5
17
41
2
19
17
55
13
43
21
54
18
41
46
14
51
5
54
46
56
9
26
44
41
23
34
37
58
56
33
2
0
37
26
9
37
6
46
12
15
5
26
49
19
44
13
54
11
3
16
58
41
44
41
39
36
4
55
29
51
43
48
51
41
59
21
59
17
11
